"Id","Title","Body","Label"
"11","Uncaught Error: Module did not self-register.","[Enter steps to reproduce:]

1. Opening Atom mentioned the below version throws this error


**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Unknown macOS version
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Module did not self-register.

```
At ELECTRON_ASAR.js:166

Error: Module did not self-register.
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:688158)
    at get_KeyboardLayoutManager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744622)
    at get_manager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744724)
    at Object.getCurrentKeyboardLayout (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744850)
    at e.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1087821)
    at KeymapManager.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -0:58.9.0 tabs:close-all-tabs (div.title)
     -0:53.9.0 tree-view:move (span.name.icon.icon-file-text)
     -0:51.3.0 core:copy (input.hidden-input)
     -0:32.3.0 core:paste (input.hidden-input)
     -0:10.8.0 core:save (input.hidden-input)
```

### Non-Core Packages

```
ide-yaml 0.5.1 
```

",""
"12","Uncaught TypeError: Cannot read property 'text' of null","[Enter steps to reproduce:]

Not sure exactly - was editing a JSX file and my `.eslintrc` and the explosion happened somewhere around me saving one of them. Submitting this in case it's helpful, sorry I don't have a better repro scenario. 

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.14.6
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: Cannot read property 'text' of null

```
At /Applications/Atom.app/Contents/Resources/app/static/<embedded>:11

TypeError: Cannot read property 'text' of null
    at TreeSitterLanguageMode.tokenForPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:3204186)
    at TextEditor.tokenForBufferPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:45164)
    at Object.linkAtPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206521)
    at Object.linkUnderCursor (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206392)
    at Object.openLink (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206043)
    at HTMLElement.commandDisposable.atom.commands.add (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:205898)
    at CommandRegistry.handleCommandEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:349123)
    at KeymapManager.dispatchCommandEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1249835)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1245969)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -0:16.9.0 editor:move-to-end-of-screen-line (input.hidden-input)
     -0:16.5.0 editor:newline (input.hidden-input)
     -0:16.3.0 core:paste (input.hidden-input)
     -0:15.5.0 editor:move-to-beginning-of-line (input.hidden-input)
     -0:15.3.0 intentions:highlight (input.hidden-input)
     -0:15.3.0 editor:move-to-end-of-word (input.hidden-input)
     -0:14.9.0 intentions:highlight (input.hidden-input)
     -0:14.9.0 editor:move-to-beginning-of-word (input.hidden-input)
  2x -0:14.4.0 editor:move-to-end-of-screen-line (input.hidden-input)
     -0:09.7.0 core:move-up (input.hidden-input)
     -0:09.5.0 core:move-down (input.hidden-input)
     -0:09.1.0 core:save (input.hidden-input)
     -0:08.4.0 window:focus-next-pane (input.hidden-input)
     -0:08.0 editor:move-to-beginning-of-line (input.hidden-input)
  2x -0:07.8.0 emacs-plus:kill-line (input.hidden-input)
     -0:07.4.0 core:save (input.hidden-input)
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-build-yarn 0.1.0 
atom-ide-ui 0.13.0 
autocomplete-python-jedi 1.10.3-0 
build 0.70.0 
build-cargo 2.0.0 
build-npm-apm 0.12.0 
busy 0.7.0 
busy-signal 2.0.1 
clipboard-plus 0.5.1 
emacs-plus 0.12.0 
file-icons 2.1.35 
fonts 3.9.0 
git-blame 1.8.0 
git-plus 8.7.1 
Hydrogen undefined 
hyperclick 0.1.5 
ide-rust 0.21.0 
intentions 1.1.5 
js-hyperclick 1.13.3 
language-babel 2.85.0 
language-docker 1.1.8 
language-erlang 3.2.0 
language-glsl 2.0.4 
language-gradle 0.1.0 
language-groovy 0.7.0 
last-cursor-position 0.9.3 
line-diff-details 1.9.0 
linter 2.3.1 
linter-eslint 8.5.5 
linter-flake8 2.4.0 
linter-flow 5.6.1 
linter-htmlhint 1.6.2 
linter-rust 1.0.1 
linter-scss-lint 3.2.1 
linter-shellcheck 1.6.0 
linter-tidy 2.4.0 
linter-ui-default 1.8.0 
local-history 4.3.1 
org-mode 0.3.16 
pigments 0.40.2 
prettier-atom 0.57.3 
python-tools 0.6.9 
racer 0.20.0 
react 0.18.0 
ssh-config 0.14.0 
tablr 1.8.3 
toggle-gutter 0.3.4 
travis-ci-status 1.3.1 
```

",""
"13","White line at the top of Atom app (macOS)","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

The Electron app on macOS still has a white top border which is widely discussed and fixed in Electron's community https://github.com/electron/electron/issues/13164 It should not be there since Catalina. 

### Steps to Reproduce

The border is hidden only in fullscreen mode. Otherwise you see it all the time.

<img width=""1280"" alt=""Снимок �?крана 2019-10-24 в 14 57 55"" src=""https://user-images.githubusercontent.com/43918077/67483562-bda42f00-f66e-11e9-8fb4-4590dc06822e.png"">

**Expected behavior:**

There should be no white border.

### Additional information

This might help to resolve the issue https://electronjs.org/docs/api/frameless-window

### Versions

Atom 1.41.0
macOS 10.5",""
"14","Uncaught Error: ENOENT: no such file or directory, lstat '~/Downloads\index.html'","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: ENOENT: no such file or directory, lstat 'C:\Users\Delano\Downloads\index.html'

```
At fs.js:143

Error: ENOENT: no such file or directory, lstat 'C:\Users\Delano\Downloads\index.html'
    at Proxy.realpathSync (fs.js:1744:7)
    at Proxy.fs.realpathSync (ELECTRON_ASAR.js:335:40)
    at TreeView.moveEntry (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:1009306)
    at TreeView.onDrop (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:1016479)
    at HTMLDivElement.<anonymous> (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:989866)
```

### Commands

```
     -0:38.8.0 tree-view:remove (li.file.entry.list-item.selected)
```

### Non-Core Packages

```
atom-beautify 0.33.4 
atom-clock 0.1.17 
color-picker 2.3.0 
teletype 0.13.4 
```

",""
"15","Difference between being ready for usage and what timecop says","Timecop looks good in my opinion:
![image](https://user-images.githubusercontent.com/5960902/67471899-8161d600-f650-11e9-8d34-64278529d014.png)
A single second is quite nice for a texteditor with these capabilities.
Though, from starting the app (click on its icon) until the UI and syntax highlighting are loaded (no icons missing etc) roughly 4 seconds pass. At the same time I get a spike in WLAN usage:
![image](https://user-images.githubusercontent.com/5960902/67472355-42805000-f651-11e9-9f5c-7344ddc61c8f.png)
The vertical line spacing corresponds to 3s. The left edge of the spike was approximately 0.8 seconds after clicking the icon and the right edge of the spike was about 2.3 seconds after the UI was up. I guess delaying almost everything (e.g. internet access) except UI and syntax highlighting until the basic text editor is up and running would reduce the perceived startup time of Atom substantially. I.e. the gap between timecop measures and perceived speed. Are there any flags to check whether that'd help myself?",""
"16","Uncaught Error: Module did not self-register.","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Unknown macOS version
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Module did not self-register.

```
At ELECTRON_ASAR.js:166

Error: Module did not self-register.
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:688158)
    at get_KeyboardLayoutManager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744622)
    at get_manager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744724)
    at Object.getCurrentKeyboardLayout (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744850)
    at e.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1087821)
    at KeymapManager.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -0:16.3.0 tree-view:show-in-file-manager (span.name.icon.icon-file-media)
     -0:09.0 roku-atom:rokuDeploy (div.tool-panel.tree-view)
```

### Non-Core Packages

```
roku-atom 1.2.5 
```

",""
"17","Uncaught Error: ENOENT: no such file or directory, lstat 'F:/OneDrive\QouittowS front\1 kb 50 kb\...","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Microsoft Windows 10 Pro
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: ENOENT: no such file or directory, lstat 'F:\OneDrive\QouittowS front\1 kb 50 kb\200 kb 300 kb\50 kb - 100 kb\STEVEN RICHARD GIERKE's Notebook.url'

```
At fs.js:115

Error: ENOENT: no such file or directory, lstat 'F:\OneDrive\QouittowS front\1 kb 50 kb\200 kb 300 kb\50 kb - 100 kb\STEVEN RICHARD GIERKE's Notebook.url'
    at Proxy.realpathSync (fs.js:1435:7)
    at Proxy.fs.realpathSync (ELECTRON_ASAR.js:306:40)
    at TreeView.moveEntry (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:1008510)
    at TreeView.onDrop (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:1015439)
    at HTMLDivElement.<anonymous> (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:989070)
```

### Commands

```
```

### Non-Core Packages

```

```

",""
"18","Electron 4 upgrade causes thin font rendering on MacOS 10.14+","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

The upgrade from Electron 3 to 4 significantly thins out the font rendering in the editor, making it much harder to read. This is a known issue with electron 4.

https://github.com/electron/electron/issues/19970

### Steps to Reproduce

1. Open a file
2. Look at it

**Expected behavior:**

The font appears with the regular font weight

**Actual behavior:**

The font appears significantly thinner than before.

**Reproduces how often:**

Always

### Versions

1.41.0

### Additional Information

Although this is a known issue with Electron 4, it appears that it was not considered in the pull request that upgraded atom from 3 to 4 (https://github.com/atom/atom/pull/19373) due to the issue in question being raised after the PR was merged. Font appearance is a critical aspect of a text editor so I believe it should be considered.","electron-4"
"19","Uncaught Error: Module did not self-register.","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.14.6
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Module did not self-register.

```
At ELECTRON_ASAR.js:166

Error: Module did not self-register.
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:688158)
    at get_KeyboardLayoutManager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744622)
    at get_manager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744724)
    at Object.getCurrentKeyboardLayout (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744850)
    at e.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1087821)
    at KeymapManager.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
  2x -1:19.3.0 grammar-selector:show (div.tool-panel.tree-view)
     -0:39.1.0 core:copy (atom-notification.fatal.icon.icon-bug.native-key-bindings.has-detail.has-close.has-stack)
```

### Non-Core Packages

```
atom-beautify 0.33.4 
atom-react-autocomplete 0.1.10 
atom-ternjs 0.20.0 
autoclose-html 0.23.0 
autocomplete-modules 2.3.0 
busy-signal 2.0.1 
docblockr 0.13.7 
ftp-remote-edit 0.17.4 
hyperclick 0.1.5 
intentions 1.1.5 
linter 2.3.1 
linter-ui-default 1.8.0 
prettier-atom 0.58.0 
project-manager 3.3.8 
react 0.18.0 
remote-ftp 2.2.2 
```

",""
"20","Uncaught Error: Module did not self-register.","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.15
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Module did not self-register.

```
At ELECTRON_ASAR.js:166

Error: Module did not self-register.
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:688158)
    at get_KeyboardLayoutManager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744622)
    at get_manager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744724)
    at Object.getCurrentKeyboardLayout (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744850)
    at e.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1087821)
    at KeymapManager.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -0:17 tree-view:move (li.file.entry.list-item.selected)
```

### Non-Core Packages

```
atom-python-run 0.9.7 
```

",""
"21","Uncaught Error: Module did not self-register.","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Unknown macOS version
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Module did not self-register.

```
At ELECTRON_ASAR.js:166

Error: Module did not self-register.
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:688158)
    at get_KeyboardLayoutManager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744622)
    at get_manager (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744724)
    at Object.getCurrentKeyboardLayout (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:2744850)
    at e.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1087821)
    at KeymapManager.keystrokeForKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
  2x -3:27.7.0 multiple-remote-ftp:toggle (atom-workspace.workspace.scrollbars-visible-when-scrolling.theme-one-dark-syntax.theme-one-dark-ui)
     -3:20.5.0 remote-ftp:connect (atom-workspace.workspace.scrollbars-visible-when-scrolling.theme-one-dark-syntax.theme-one-dark-ui)
     -2:48.7.0 find-and-replace:show (input.hidden-input)
     -0:40.7.0 remote-ftp:connect (atom-workspace.workspace.scrollbars-visible-when-scrolling.theme-one-dark-syntax.theme-one-dark-ui.find-visible)
```

### Non-Core Packages

```
acf-snippets 0.6.2 
atom-autocomplete-php 0.25.6 
atom-beautify 0.33.4 
atom-wordpress 0.3.0 
autoclose-html 0.23.0 
autocomplete-wordpress-hooks 0.2.3 
highlight-selected 0.16.0 
linter 2.3.1 
minimap 4.29.9 
minimap-highlight-selected 4.6.1 
multiple-remote-ftp 1.1.0 
print-atom 0.1.1 
remote-ftp 2.2.2 
wordpress-autocomplete 1.5.0 
wordpress-dictionary 4.4.0 
```

",""
"22","Entire window becomes blurry on Windows 10.","### Prerequisites

* [x] Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
* [ ] Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>

    * Reproducible in with `atom --safe --disable-gpu`.
    * The Developer Tools doesn't have any errors.

* [x] Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
* [x] Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * https://github.com/atom/atom/issues?utf8=%E2%9C%93&q=is%3Aissue+blurry+text
* [ ] Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

This is what Atom normally looks like for me, rather blurry, but I can deal with that.

![safe_clear](https://user-images.githubusercontent.com/5623093/67216459-2b581d00-f41b-11e9-8b26-915f42037b6f.png)

Every now and then Atom decides to turn the blur settings to max and looks like this.

![safe_blurry](https://user-images.githubusercontent.com/5623093/67216475-31e69480-f41b-11e9-80d7-ae0b203bdcf6.png)

It should be noted that even though the picture shows the entire screen as blurry, it can affect only segments of the screen. For example `""stories""` to `""id"": 1` may be completely legible, but everything else is blurry.

### Steps to Reproduce

1. Open a file with a lot of CJK characters. (Doesn't have to be the active tab)
2. Wait a bit - when waiting don't use the mouse or keyboard.
3. If you're waiting too long click on Atom and repeat from 2.

**Reproduces how often:**

Started off at about 0.01%-1% of the time, now it feels like 90% of the time.

Nearly every time I stop interacting with the code, say to read it. And bam it's gone blurry.

### Versions

```
Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0
```


### Additional info

```
> window.devicePixelRatio
1
```
","electron"
