"Id","Title","Body","Label"
"1660","Cannot read property `dispose` of null after package update","## Repro Steps
1. Go to the settings views when package updates are available
2. Updates the packages

**Expected:** The update shouldn't raise any exception
**Actual:** The mentioned errors is raised for every updated packages that include a stylesheet.
## Command History

```
     -0:31.4 mousewheel (div)
  3x -0:31.4 editor:display-updated (atom-text-editor.editor.mini)
     -0:31.3 mousewheel (div)
  3x -0:31.3 editor:display-updated (atom-text-editor.editor.mini)
  6x -0:31.3 mousewheel (div)
     -0:31.2 editor:display-updated (atom-text-editor.editor)
 43x -0:29.0 mousewheel (div)
     -0:00.0 bug-report:open (atom-workspace.workspace.scrollbars-visible-when-scrolling.theme-spacegray-dark-syntax.theme-spacegray-dark-ui.white-cursor)
```
## Versions
- **Atom:**       0.153.0-5a93f14
- **Atom-Shell:** 0.19.4
- **OS:**         Mac OS X 10.10.1
- **Misc**
  - apm  0.111.0
  - npm  1.4.4
  - node 0.10.33
  - python 2.7.6
  - git 1.8.2.3

---

<small>This report was created in and posted from the Atom editor using the package `bug-report` v0.5.2.</small>
","bug"
"1661","cmd-down does not create newlines","If you use `cmd-down` to move a line of code downwards it does not create newlines. This means you can't use `cmd-down` like this:

before

```
line1
line2
--> file ends here <--
```

after

```
line2

line1
--> file ends here <--
```

This is useful if you want to split existing code into several methods at the end of a file.
","enhancement"
"1662","Support adding multiple classes to a decoration","While migrating the `git-diff` package to use non-deprecated APIs, I wanted to add two classes to the decoration, one for the type (added, removed, modified) and one for whether to show the file icon.

It fails with this error if the `class` key is a string with spaces:

```
Error: Failed to execute 'add' on 'DOMTokenList': The token provided ('git-line-modified git-file-icon') contains HTML space characters, which are not valid in tokens.
  at Error (native)
  at [object Object].module.exports.React.createClass.updateLineNumberNode
```
","enhancement"
"1663","Text only displaying on half of the Panel/Tab, double status and horizontal scroll bar.","Atom appears weird. I was able to select text and edit it but the scroll bars etc were broken. Resizing temporarely fixed this.
![tftgqk7](https://cloud.githubusercontent.com/assets/3776997/5270856/e24f57fa-7a66-11e4-8137-a663638531a1.png)

Previously launched atom via `sudo atom some.conf` and now I opened atom through Gnome's file-roller.
Resizing the windows fixed this issue the first time. After closing and reopening it appeared again. After that it completely dissapeared.

Got it to reproduce 3 out of ~10 times. Guake was running at the same time too.

atom `0.153.0-1d6087f`

```
shell@arch-moter8 ~> ~/scripts/meksysinfo.sh 
Host:   arch-moter8
Kernel: Linux 3.17.4-1-ARCH x86_64
Distro: Arch Linux
CPU:    Intel(R) Core(TM) i5-4690K CPU @ 3.50GHz
        4 cores/threads
        4200.00 MHz
RAM:    23.50 GiB
GPU:    AMD Radeon R9 200 Series
        OpenGL/core 4.4.12968 Core Profile Context 14.201.1006.1002
        GLSL/core 4.40
        OpenGL 4.4.12968 Compatibility Profile Context 14.201.1006.1002
        GLSL 4.40
Screen: No screen detected. You might need to install xwininfo.
WM/DE:  GNOME
```
","bug"
"1664","Uncaught TypeError: Cannot read property 'tokenAtBufferColumn' of undefined","Hi, I am getting error Uncaught TypeError: Cannot read property 'tokenAtBufferColumn' of undefined.

Steps to reproduce:
1. Open Atom with atom --safe.
2. Create new lines.
3. Select them.
4. Use command Editor: Split Selections Into lines.
5. Write something.
6. Press escape to cancel multi selection.
7. Run Core:Undo.
8. Run Core:Undo for second time.

Gif with example:

![](https://virtual-host-discourse.global.ssl.fastly.net/uploads/github_atom/25437/cc83b11b0d27552d.gif)

[Whole stack trace.](https://gist.github.com/Trudko/cab20d6a4f6299bd44e9)

I have tried this on Windows 7 Pro and Ubuntu 14.04 both running Atom 0.152. I might try this on Windows 8 if this helps

Issue seems similiar to https://github.com/atom/atom/issues/3187.
","bug"
"1665","Vista support","Any chance you can support Vista?
","enhancement"
"1666","Undo grouping is too eager","Undo grouping seems to group any editor changes no matter what kind of change it was, which results in confusing/unexpected behaviour.
1. Create a new file
2. Paste some text into it
3. Immediately begin typing
4. Undo

Atom will group both the pasting and the typing, so the undo removes everything. Ideally it should only remove the typing, with the paste being a separate undo. ST2 has this behaviour and its much nicer. I'll often start typing after pasting some code, and want to undo something I just typed. It's infuriating when the whole lot disappears!

The same problem happens for many editor commands such as `editor:auto-indent`. Perform an auto indent, then begin typing (or run another command). Undo will revert both.

My suggestion is that Atom should only group sequences of identical commands. Disparate commands should never be grouped.

Are there cases where grouping disparate commands makes more sense than keeping them separate?
","enhancement"
"1667","Menu reads ""Downloading update ..."" even when it is only checking for an update","The menu text reads ""Download update ..."" while checking for an update even in cases where there is no update.

Perhaps it should read ""Checking for updates ..."" and only change to ""Downloading update ..."" if an update is available.
","bug"
"1668","Autocomplete Next","We're not quite ready to tackle a new autocomplete yet, but I wanted to start the conversation as there are several folks interested in working on autocomplete: @mark-hahn, @lee-dohm, @joefitzgerald, @abe33.

Once we finish with API related things, I was planning on:
- Looking at `autocomplete-plus` code
- Checking out all of the existing providers out there.
  - How many are out there? What are the popular ones?
- Looking at code @mark-hahn and @lee-dohm produced recently
- Looking at other editors. How do they do it? Do they have APIs?
- Are there autocomplete daemons out there we can use (e.g. https://github.com/nsf/gocode for Go)

Then I would come up with a plan of attack for the new version. In my mind, we have a couple options:
- Extend `autocomplete` with an API
- Take over `autocomplete-plus` with some modifications and API changes
- Write something completely new

I am not sure what the best way forward is right now. I do feel, though, that the hard part is not the UI that pops up the completion box, it's having great language support, and a nice API for adding completions.

It would be great if you guys could help me / us work through the research phase. Off the top of my head, I'm thinking these would be a big help:
- Your opinions and suggestions for the provider API.
- Your architectural suggestions (I know @mark-hahn wrote one recently)
- Comments explaining the pitfalls and your frustrations of the current `autocomplete-plus` API. Maybe suggestions on improvements.
- Links to autocomplete providers for languages (either generic providers or for other editors)
- Explanations / links to APIs in other editors
- General autocomplete API related frustrations and desires
## Resources
- Discuss thread: https://discuss.atom.io/t/what-can-we-do-to-improve-autocomplete/13001
- @mark-hahn + @lee-dohm's autocomplete: https://github.com/mark-hahn/autocomplete-generic
- https://github.com/atom-community/autocomplete-plus
- https://github.com/HaxeIDE/atom-autocomplete-plus-async
### Providers
- Ruby provider: https://atom.io/packages/rsense
- Rust provider: https://atom.io/packages/racer
- Go generic provider: https://github.com/nsf/gocode
- Python generic provider: https://github.com/davidhalter/jedi
- JS: https://github.com/marijnh/tern ; https://github.com/majutsushi/tagbar/wiki#javascript
- Coffee: https://github.com/lukaszkorecki/CoffeeTags ; https://github.com/mntmn/tern-coffeescript
### Autocomplete+ providers

https://github.com/atom-community/autocomplete-plus/wiki/Autocomplete-Providers
","enhancement"
"1669","Not deserializing correctly across reloads in some cases","","bug"
"1670","Add support for multiline string configuration options","The text for an configuration string with multiple lines overflows past the text box when a configuration is _set_, but not when it has a default value.
## With default

![screen shot 2014-12-01 at 11 42 07 am](https://cloud.githubusercontent.com/assets/2294397/5251090/bd420506-794f-11e4-84d5-ab3cd068c3c8.png)
## With option set in config

![screen shot 2014-12-01 at 11 39 21 am](https://cloud.githubusercontent.com/assets/2294397/5251101/d2f5a81c-794f-11e4-8674-e416b17cf920.png)

``` sh
$ atom --version
0.152.0
```

This is on OS X 10.9.5.
","enhancement"
"1671","Atom does not start when using x2go","- I first saw the issue for version v0.152.0 debian package in ubuntu 12.04 VM running on vmware ESXi.

$ [20853:1201/101159:ERROR:browser_main_loop.cc(162)] Running without the SUID sandbox! See https://code.google.com/p/chromium/wiki/LinuxSUIDSandboxDevelopment for more information on developing with the sandbox on.
Xlib:  extension ""XInputExtension"" missing on display "":10.0"".
Xlib:  extension ""XInputExtension"" missing on display "":10.0"".
App load time: 368ms
[20877:1201/101159:ERROR:gl_surface_glx.cc(333)] GLX 1.3 or later is required.
[20877:1201/101159:ERROR:gl_surface_x11.cc(57)] GLSurfaceGLX::InitializeOneOff failed.
[20877:1201/101200:ERROR:gpu_child_thread.cc(143)] Exiting GPU process due to errors during initialization
atom: Fatal IO error 11 (Resource temporarily unavailable) on X server :10.0.
- I then installed it from webupd8 team:

sudo add-apt-repository ppa:webupd8team/atom
sudo apt-get update
sudo apt-get install atom

However I got the same issue. 
- I compiled then from sources following all instructions from README but still got the same issue.

To replicate just right click on a file to get a context menu and once you start moving your mouse it will fail with the error above.
- I updated to latest version debian package (186) won't even start. It will fail right up front with the same error. 
","bug"
"1672","Undo/Redo doesn't affect file operations","Any operation that changes the file system isn't being affected by Undo/Redo. For example, adding a file:
1. Right click project tree
2. `Add File`
3. Enter name for new file
4. Press Enter
5. Hit `Ctrl+Z` or go to `Edit` > `Undo`
6. Nothing happens, the new file is still there

Same thing for deleting files.

System is Ubuntu 14.04 x64, Atom 0.152.0.
","enhancement"
"1673","Indentation bug found at inline codes","Hello

The following code should be indented like this:
![screen shot 2014-12-01 at 01 02 43](https://cloud.githubusercontent.com/assets/2817993/5240129/f78248fc-7904-11e4-9040-339b2fa3bd89.png)
However indentation is done like this:
![screen shot 2014-12-01 at 01 02 50](https://cloud.githubusercontent.com/assets/2817993/5240130/047facde-7905-11e4-8fcb-e260bef260cc.png)
Could this be fixed ?
Thanks.
","bug"
"1674","Atom 0.152.0 (installed from official .deb file) won't start on Ubuntu 14.10","When I start it from my user, it gives me this error:

**A JavaScript error occured in the browser process**

```
Uncaught Exception:
Error: EPERM, operation not permitted '/tmp/atom.sock'
    at Error (native)
    at Object.fs.unlinkSync (fs.js:807:18)
    at AtomApplication.module.exports.AtomApplication.deleteSocketFile (/usr/share/atom/resources/app/src/browser/atom-application.js:193:21)
    at AtomApplication.module.exports.AtomApplication.listenForArgumentsFromNewProcess (/usr/share/atom/resources/app/src/browser/atom-application.js:172:12)
    at new AtomApplication (/usr/share/atom/resources/app/src/browser/atom-application.js:88:12)
    at Socket.createAtomApplication (/usr/share/atom/resources/app/src/browser/atom-application.js:43:16)
    at Socket.emit (events.js:107:17)
    at net.js:436:14
    at process._tickCallback (node.js:378:11)
```

Once I close this message, a debug tools window launches:
![atom_debug_tools](https://cloud.githubusercontent.com/assets/140983/5234076/d9fed9d4-77bb-11e4-88c2-b371410254d6.png)

However, when I start it as root, it launches just fine. Except it is running as root, of course.
","bug"
"1675","Soft tabs setting is not syntax-scoped","This may be causing confusion with folks that use hard tabs much of the time.
## Repro Steps
1. Start Atom
2. Set `editor.softTabs` to `false`
3. Set `.source.gfm` `editor.softTabs` to `true` (Must be done in the `config.cson` because the UI doesn't offer this setting)
4. Set `.source.gfm` `editor.tabLength` to `4`
5. Open a new file
6. Open Developer Tools
7. Execute:
   
   ``` javascript
   editor = atom.workspace.getActiveEditor()
   editor.getSoftTabs()                       # => false
   editor.getTabLength()                      # => 2
   ```
8. Execute:
   
   ``` javascript
   grammar = atom.grammars.grammarForScopeName('source.gfm')
   editor.setGrammar(grammar)
   editor.getSoftTabs()                       # => false
   editor.getTabLength()                      # => 4
   ```

**Expected:** Editor's soft tabs setting should update when tab length does
**Actual:** Editor's soft tabs setting only changes when `TextEditor::setSoftTabs` or `TextEditor::toggleSoftTabs` is called
## Versions
- **Atom:**       0.153.0-71228a5
- **Atom-Shell:** 0.19.4
- **OS:**         Mac OS X 10.10.1
- **Misc**
  - apm  0.111.0
  - npm  1.4.4
  - node 0.10.33
  - python 2.7.6
  - git 1.9.3

---

<small>This report was created in and posted from the Atom editor using the package `bug-report` v0.5.2.</small>
","bug"
"1676","Font size too small in the settings GUI.","As other people have reported, Atom comes with a small font size can only be fixed by editing config files (see #3792). I had the same problem with the Settings GUI. Unfortunately, this is very difficult to fix by editing `styles.less`. In particular, you cannot simply change `@font-size` in your local `styles.less` file. To make Atom usable for me, I had to locate my Atom installation, locate my theme, locate `ui-variables.less` and edit `@font-size` there directly. I still have not managed to get the check buttons to have a reasonable font size.

Clearly, fixing the font size is far more difficult than it should be. I ask that you add the UI font size and font family to the settings menu so that people can change them easily.
","enhancement"
"1677","atom command line tool doesn't work when Atom.App is installed into a directory with a space in the name","The title pretty much summarises the issue.

I have resolved this by replacing the line that searches for atom.App with the following:

ATOM_PATH=""$(mdfind ""kMDItemCFBundleIdentifier == 'com.github.atom'"" | grep -v ShipIt | sed '{s#/[^/]*$##; q; }')""
","enhancement"
"1678","Make Atom run on Debian 7 Wheezy","Related to #2131 #3926

https://github.com/atom/atom claims that Atom runs on Debian. It doesn't. 

The .deb file can not be installed because of a naming conflict. 

I can buld it on Debian it still doesn't run. 

GLIBC_2.14 and/or GLIBC_2.15 is required. No, installing that from the experimental repo is not a good idea. 

So, please make Atom run on Debian 7 Wheezy.
","bug"
"1679","Installing atom without sudo privilidges","When atempting to compile atom from source on a university machine without user privilidges tons of access errors occur (1. the npm version is not 1.4 and compiling a local  node + running from that does not work). Is there a way to just obtain a compiled form to run ? for example sublime is easy to install without user prvilidges. Can this be added ?
","enhancement"
"1680","Add a script/install","`script/build` is asymmetric to `script/grunt install` and gives me papercuts. How can this be redirected in a portable manner?
","enhancement"
"1681","Atom editor does not go to foreground when opened from console","OS: Ubuntu 14.10
Atom version 0.152.0

Steps to reproduce:
1/ have Atom already opened
2/ in a console, open a file with atom (ex: atom foobar.php)

expected result:
File is loaded and Atom window is moved to the foreground

actual result:
File is loaded in the background, Atom window does not move to the foreground.
","bug"
"1682","Random errors in console","I say 'random' because this happened after leaving Atom in the background for maybe 15 minutes.

Note that my internet connection has been **really** finicky, so that's probably the source of the ERR_CONNECTION_CLOSED error.  Not sure about the other ones though...

```
Failed to load resource: net::ERR_CONNECTION_CLOSED https://www.google-analytics.com/collect?t=event&ec=command&ea=window&el=wi…id=f896320359d4d1fabd343d723e32a91017ad066a&an=atom&av=0.150.0&sr=1366x768
Uncaught Error: write EPIPE events.js:85
Uncaught Error: ENOENT, no such file or directory 'c:\Users\<redacted>\AppData\Local\atom\app-0.150.0\resources\app\node_modules\coffeestack\node_modules\source-map\lib\source-map\base64-vlq.js' fs.js:455
Uncaught Error: spawn C:\Users\<redacted>\AppData\Local\atom\app-0.150.0\atom.exe ENOENT events.js:85
Uncaught Error: ENOENT, no such file or directory 'c:\Users\<redacted>\AppData\Local\atom\app-0.150.0\resources\app\node_modules\coffeestack\node_modules\source-map\lib\source-map\source-map-generator.js' fs.js:455
Failed to load resource: net::ERR_FILE_NOT_FOUND file:///C:/Users/<redacted>/AppData/Local/atom/app-0.150.0/resources/app/…3Afalse%2C%22appVersion%22%3A%220.150.0%22%2C%22shellLoadTime%22%3A1256%7D
```

Possibly related to #4244 (might have been caused by the auto-updater)?

Atom 0.150.0, Windows 7 x64, **non-safe mode**.
","bug"
"1683","Split shortcut in treeview","The split key combo doesn't work when the Treeview is active. I would say its a limitation but the Find combo activates so I know its possible.
","enhancement"
"1684","0.152 ctrl-shift-P / command-palette is not working anymore","iam running atom on a arch linux and i just updated to the 0.152 rls and now ctrl-shift-P is not working anymore.
When I Press that combination nothing happens.
ctrl-p is working.
","bug"
"1685","Improved ""Show Invisibles""","I'm not a big fan of eclipse, but regarding the ""show invisibles"" feature, it provides some realy nice configuration:
- changing the opacity of the invisible chars
- specify which type of chars to display (tabs, spaces, line endings etc)
- specify which type chars to display depending on their position (leading, enclosed, trailing)

That's awesome, since I like to reduce the opacity and hide the line endings, enclosed whitespace and stuff (I just want to see the the leading whitespace type with a low opacity).

It would be awesome to have similar options in atom.

![invisibles](https://cloud.githubusercontent.com/assets/107634/5183318/0e366e44-74ae-11e4-8f6c-1d2274129f8d.png)
","enhancement"
"1686","Make programmatic scrolling more transitional and less jumpy","The autoscroll option for many programmatic methods right now is way too jumpy and really negatively impacts UX. It would be nice to be able to say `.setBufferPosition(position, { autoscroll: true, transitionDuration: '0.5s', transitionTiming: 'ease' })` or something similar that will provide developers a way to transition the editor how they see fit. If the transition duration and timing aren't provided, then fall back to a nice `'0.3s'` and `'ease'` or something like that.
","enhancement"
"1687","Select List styling incorrect","The `SelectListView` just started displaying differently since Friday. It is causing wraps and clipping. I checked in Atom's Safe Mode and it is still an issue there as well. Also, I did not see any changes in the `select-list.less` file recently

**OS:** Ubuntu 14.04
**Atom:** 0.151.0-c2086ee
**UI Theme:** Atom Dark
**Syntax Theme:** Atom Monokai Dark

**UPDATE:** Seems like the `Atom Dark UI` was modified for Atom v1.0 and the selectors aren't in place, possibly?
","bug"
"1688","Can't type in Atom","With the latest release, I cannot type randomly in Atom.

However, I can press enter and move the cursor asif the program is responding. When I re-open the current file, it works.

Linux: `Linux RDI-GU 3.17.0 #1 SMP Sun Nov 23 20:55:44 PST 2014 x86_64 x86_64 x86_64 GNU/Linux`
Distro: Ubuntu 14.04
Atom: 150

I am using a custom kernel with BFS and BFQ patched in.
However, a friend of mine is has the same problem and he is running the mainstream kernel.
","bug"
"1689","Dragging and dropping a file from the file system occasionally opens it as Chromium instead of Atom","Atom's drag&drop feature seem quite buggy. Sometimes it just won't open a dragged file, but even worse bug is when decides to open the file as if it was a real browser, efectively replacing the entire editor with the content of the file.

Video: http://youtu.be/EPRRFs9SQbs
","bug"
"1690","Treeview scrollbar gets resized if file is draggged on top of it","The scrollbar of the tree view gets changed it's width if a file is dragged on top of it.

Video: http://youtu.be/RF7HJ_jI06o
","bug"
"1691","Single file handling still unfriendly","While #3355 was a significant improvement in editing individual files without opening the entire containing directory, this is only true when a project directory is already open.

On the other hand, I often create short, temporary bash scripts or quick Haskell experiments in small files in $HOME.  If I try to use Atom to edit these, then inevitably it slows to a crawl trying to deal with the many thousands of files in that directory.  If I accidentally try to pull up project symbols, or similar it will hang long enough to justify killing manually.

It would be lovely if there were a way to differentiate between opening a directory/project and opening a file.  I realize that some people consider this a feature rather than an issue, or will tell me not to put such files in $HOME, but it would be unfortunate to exclude some use cases without reason to do so.
","enhancement"
"1692","Middle mouse paste needs an extra click","The middle mouse paste that was discussed in #2244 and implemented in #4211 does not work when there is still a selection. When the cursor has been moved away from the selection pasting using the middle mouse button works. Since a middle mouse click does not set the cursor, the obvious workaround of clicking middle mouse twice on the desired location does not work.
","bug"
"1693","Open files from browser with atom://","It would be very useful if atom could open files from the browser like `atom://open?URL=/Users/me/myfile.txt.`, like sublime text's `subl://open`

This would be great for people writing/debugging web apps like me :)
","enhancement"
"1694","Doing a TextBuffer.scan with replace wipes out bookmarks?","cc @benogle since decorations are your thing ...

Someone reported an Issue on my [tabs-to-spaces package](https://atom.io/packages/tabs-to-spaces) at lee-dohm/tabs-to-spaces#13 that bookmarks were being wiped out on every save. I've cobbled together a relatively simple repro ...

![bookmarks](https://cloud.githubusercontent.com/assets/1038121/5153157/0a8d764e-71ce-11e4-8e67-a99c9e91efda.gif)
## Repro Steps
1. Open up a file
2. Add a bookmark somewhere in the text
3. Open up the JavaScript console
4. Execute: `editor = atom.workspace.getActiveEditor()`
5. Execute: `buffer = editor.getBuffer()`
6. Execute: `buffer.scan(/^ /g, function(obj) { obj.replace(""\t"") })`

**Expected:** The bookmark remains
**Actual:** The bookmark disappears
## Versions
- **Atom:**       0.151.0-85fae83
- **Atom-Shell:** 0.19.2
- **OS:**         Mac OS X 10.10.1
- **Misc**
  - apm  0.111.0
  - npm  1.4.4
  - node 0.10.33
  - python 2.7.6
  - git 1.9.3

---

<small>This report was created in and posted from the Atom editor using the package `bug-report` version 0.5.0.</small>
","bug"
"1695","Indent guides are disconnected","Indent guides do not connect to each other; they are separated by a small but noticeable blank. It'd be better if the lines were connected as one straight line.
","bug"
"1696","Cannot update or view packages in preferences window: tunneling socket errors","I'm running OS X Mavericks with Atom 0.150.0 behind a corporate firewall. My (anonymized) `.apmrc` is as follows:

```
https-proxy = https://[user]:[pw]@[host]:[port]
http-proxy = http://[user]:[pw]@[host]:[port]
proxy = http://[user]:[pw]@[host]:[port]
strict-ssl = false
```

Fetching outdated packages and themes fails with this error message:

```
Request for package information failed: tunneling socket could not be established, cause=140735230071568:error:140770FC:SSL routines:SSL23_GET_SERVER_HELLO:unknown protocol:../deps/openssl/openssl/ssl/s23_clnt.c:795:
```

Fetching featured packages fails with this error message:

```
tunneling socket could not be established, cause=140735230071568:error:140770FC:SSL routines:SSL23_GET_SERVER_HELLO:unknown protocol:../deps/openssl/openssl/ssl/s23_clnt.c:795:
```

Googling and further searching doesn't seem to bring up anything immediately relevant and helpful. I'd really like to use Atom as my primary text editor, but I have no idea how to get past these issues. Thank you in advance for your time and help.
","bug"
"1697","Cursor misplacement when using labels","When language colorations use labels (such as ocaml), the cursor is broken.
![capture d ecran 2014-11-21 a 18 56 57](https://cloud.githubusercontent.com/assets/5960860/5146772/391f2e30-71b0-11e4-9bf1-e1367f478130.png)

Anyway, the fact that labels are in superscript is quite annoying…
","bug"
"1698","Improve UX when dragging tabs","It would be nice if Atom could act like Chrom[e|ium] when dragging the tabs.

Video showing the difference between both apps: http://youtu.be/qe3dJOctGLM
","enhancement"
"1699","Indentation wiped out on paste","Hi, I just checked out and built v0.150.0 and I'm seeing an issue where indentation is being broken on pasted lines regardless of the setting of Auto Indent,  Auto Indent On Paste, and Normalize Indent On Paste.  With all these settings off  it doesn't preserve the existing indentation of the copied rows, it strips all indentation from the first row then removes that same amount of whitespace from the indent on subsequent rows.

Additionally if I turn on Auto Indent On Paste it moves all rows in the pasted text to the same indent level, being that of the most indented line in the paste, instead of preserving the original heirarchy.

eg, when editing HAML:

```
|    %table
|      %tr
|        %td
|        %td
|  %table.reqs
```

if I copy and paste the tr and tds with all indent options off I get:

```
|    %table
|      %tr
|        %td
|        %td
|%tr
|  %td
|  %td
|  %table.reqs
```

And with auto indent on paste enabled I get:

```
|    %table
|      %tr
|        %td
|        %td
|        %tr
|        %td
|        %td
|        %table.reqs
```

Note that last line in the last example - that's actually pre-existing text after the paste that also gets pushed out to the new indent level :scream:
","bug"
"1700","Documentation: On /packages, add link to most downloaded packages page","I recently discovered that [there's a page which displays the most downloaded packages](https://atom.io/packages/list?direction=desc&page=1&sort=downloads). This page is very useful for me since **Featured** and **Trending** on [this page](https://atom.io/packages) only show top 6 packages.

But it wasn't obvious how to get to this page - I had to click ""See All"" next to ""Newest"" on [this page](https://atom.io/packages), then change sort settings.

Maybe you could add a link like this:

![image](https://cloud.githubusercontent.com/assets/992008/5138648/d0f61070-7106-11e4-8680-5a4db0c4fb3d.png)
- This could link to ""most downloaded"" or ""most starred,"" I don't really mind either way
- This could be added next to **Trending** section instead of **Featured** section, I don't mind either way
","enhancement"
"1701","Improper space behavior","In a specific situation the space key puts a space in the buffer properly but the display doesn't update.  The reason I know the buffer is updated is because I discovered this in the middle of development of a package and was seeing the internal behavior.

The following is in safe mode ...

![Image inserted by Atom editor package auto-host-markdown-image](http://i.imgur.com/dzCrC6M.gif)
## Repro Steps
- Press `home` to get to right of indent space
- Press `backspace`
- Press `home` to get to beginning of line
- Press `space`

**Expected:** Cursor to move on space to right
**Actual:** Cursor doesn't move.

---
## Versions
- **Atom:**       0.150.0
- **Atom-Shell:** 0.19.2
- **OS:**         Microsoft Windows 8.1 Pro with Media Center
- **Misc**
  - apm  0.111.0
  - npm  1.4.4
  - node 0.10.33
  - python 2.7.8
  - git 1.7.11.msysgit.1
  - visual studio 2013

---

<small>This report was created in and posted from the Atom editor using the package `bug-report` version 0.4.1.</small>
","bug"
"1702","Some mini-editors do not 'show invisibles'","I have Atom's ""show invisibles"" setting enabled and they work in Atom's settings:

![bildschirmfoto von 2014-11-20 20 02 35](https://cloud.githubusercontent.com/assets/11575/5131097/4297c474-70f0-11e4-8421-afd0feb2a8ff.png)

However they do not work in the [Atom Beautify Package](https://github.com/Glavin001/atom-beautify):

![bildschirmfoto von 2014-11-20 19 58 16 - 1](https://cloud.githubusercontent.com/assets/11575/5131014/a61e2458-70ef-11e4-8144-c325d1c9d3ee.png)

Is there anything to be done for Atom or is this an issue of the atom shell or even the package?
","enhancement"
"1703","spell check markers not updated when font size change","OS: Linux (Ubuntu 14.04 with XFCE)

Installed Atom from official Linux deb package.

Scenario
1. Open a file (with spell check support such as a `README.md`)
2. Look at spell check markers position
3. Open settings
4. Change font size
5. Go back to opened file tab

The spell check markers should follow the font size update but doesn't.

See screenshots below

![screenshot - 20112014 - 15 24 16](https://cloud.githubusercontent.com/assets/362710/5126007/c9a176d0-70c9-11e4-824d-2c8654053798.png)
![screenshot - 20112014 - 15 24 38](https://cloud.githubusercontent.com/assets/362710/5126006/c9a07d84-70c9-11e4-9ed0-3f59e38c6137.png)
","bug"
"1704","`Shift` key breaks multikey bindings on Linux","If you press `<shift>` during a multikey binding, the keybinding is unable to resolve.  To demonstrate, here are the results in Atom 0.147.0 on Ubuntu Linux 14.04 x86-64.

In dev tools, do:

```
atom.keymaps.add(""test"", {""body"": {""o P"": ""core:confirm"" }})
```

Keybinding resolver output:

`o`:
![image](https://cloud.githubusercontent.com/assets/333673/5119915/be6c93ca-703e-11e4-8f79-0e109e0c4dc8.png)

`o<shift-down>`:
![image](https://cloud.githubusercontent.com/assets/333673/5119922/e4f022dc-703e-11e4-9d51-075f5dcf92c5.png)

`o<shift-down>p`:
![image](https://cloud.githubusercontent.com/assets/333673/5119935/212d72d6-703f-11e4-940d-d5c7e3b07a37.png)

Also tried another keybinding `O P`:

This works. `<shift-down>op<shift-up>`:
![image](https://cloud.githubusercontent.com/assets/333673/5119963/70ea2b3e-703f-11e4-816e-cf18259332fe.png)

However, if I released shift and pressed it again, then once again, the keybinding would fail to resolve. When I tested a third keybinding, `O p`, I found that it always succeeded, unless I pressed shift at some point before typing `p`.

This seems to indicate that the `<shift-down>` event is breaking multikey bindings.

See also atom/vim-mode#442
","bug"
"1705","White bar when auto hiding menu","This isn't really a bug just a visual thing.  When the menu auto-hides on windows you see a white bar appear at the bottom due to the window resizing.  It only stays there for a small amount of time until the window had resized but it introduces a flicker to the window.  There is also a small flicker in the window when the menu appears but not as obvious as when it hides.  It would be nice if it didn't do this. 
","bug"
"1706","Can't select auto-completions with tab when shadow DOM is enabled","","bug"
"1707","atom doesn't start from everywhere","I can't start atom from /home/myName (debian).
Atom give the error :

A JavaScript error occured in the browser process

```
Uncaught Exception:
TypeError: Arguments to path.join must be strings
   at Object.exports.join (path.js:384:15)
   at new AtomProtocolHandler (/usr/share/atom/resources/app/src/browser/atom-protocol-handler.js:20:32)
   at new AtomApplication (/usr/share/atom/resources/app/src/browser/atom-application.js:87:34)
   at createAtomApplication (/usr/share/atom/resources/app/src/browser/atom-application.js:43:16)
   at Function.module.exports.AtomApplication.open (/usr/share/atom/resources/app/src/browser/atom-application.js:46:9)
   at EventEmitter.<anonymous> (/usr/share/atom/resources/app/src/browser/main.js:70:23)
   at EventEmitter.emit (events.js:129:20)

```

It's curious because I can do it if I already have another instance running (started from another directory).

System : 3.2.0-4-amd64 #1 SMP Debian 3.2.63-2+deb7u1 x86_64 GNU/Linux
More info : 
https://discuss.atom.io/t/atom-doesnt-start-everywhere/13340
","bug"
"1708","Cannot enter text when shadow dom enabled","I am running atom 0.148 and when i enable shadow dom i can enter text into the new window without an issue.  If i close down atom and reopen.  Again text works perfectly but if i do the following i am unable to enter text via the keyboard

1) Open Atom
2) Open Folder location
3) Open .php or .txt or .js file from the opened folder
4) Most importantly, close the ""untitled"" empty tab.  As soon as this is closed text entry stops working.

I am running Windows 7 x64.
","bug"
"1709","Feature request: Most recently used (MRU) files and folders","I would like to be able to find files or folders that I have recently opened in previous editing sessions. On Windows this is usually done under the File menu. For example: File > Recent Files > (displays a sub menu of top 10 most recently used files in descending order).

File

> Recent Files
>        > (top 10 most recent files)
> Recent Folders
>        > (top 10 most recent folders)
","enhancement"
"1710","Atom's code completion causes error: ""No transaction open""","Using Atom's completion is causing Atom to crash.
Going further with this issue, some times (randomly, I can't reproduce it more than one in each four tries), the editor starts acting really weird, not focusing the right tab, not saving when I hit Ctrl+S, etc...

Video: http://youtu.be/wmD8Q-RFoj0
","bug"
