"Id","Title","Body","Label"
"11","Uncaught Error: Cannot call function 'getPosition' on missing remote object 692","[Enter steps to reproduce:]

Opened two different instances of Atom and wait ~24 hours while pc was in sleep mode several times. Then one of Atom instances show this error.

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Microsoft Windows 10 Pro
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Cannot call function 'getPosition' on missing remote object 692

```
At C:\Users\user\AppData\Local\atom\app-1.41.0\resources\electron.asar\renderer\api\remote.js:222

Error: Cannot call function 'getPosition' on missing remote object 692
    at throwRPCError (~/AppData/Local/atom/app-1.41.0/resources/electron.asar/browser/rpc-server.js:148:17)
    at ~/AppData/Local/atom/app-1.41.0/resources/electron.asar/browser/rpc-server.js:406:5
    at EventEmitter.ipcMain.on.args (~/AppData/Local/atom/app-1.41.0/resources/electron.asar/browser/rpc-server.js:273:21)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (~/AppData/Local/atom/app-1.41.0/resources/electron.asar/browser/api/web-contents.js:368:21)
    at WebContents.emit (events.js:182:13)

```

### Commands

```
```

### Non-Core Packages

```
hyperclick 0.1.5 
ink 0.11.5 
julia-client 0.11.2 
language-julia 0.19.1 
minimap 4.29.9 
multi-cursor 3.0.0 
selection-highlight 0.1.6 
tool-bar 1.2.0 
uber-juno 0.3.0 
```

",""
"12","Uncaught Error: Cannot call function 'getPosition' on missing remote object 737Error: Cannot cal...","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Ubuntu 18.04.3
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Cannot call function 'getPosition' on missing remote object 737
Error: Cannot call function 'getPosition' on missing remote object 737
    at throwRPCError (/usr/share/atom/resources/electron.asar/browser/rpc-server.js:145:17)
    at EventEmitter.<anonymous> (/usr/share/atom/resources/electron.asar/browser/rpc-server.js:367:7)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (/usr/share/atom/resources/electron.asar/browser/api/web-contents.js:294:13)
    at WebContents.emit (events.js:182:13)


```
At /usr/share/atom/resources/electron.asar/renderer/api/remote.js:219

Error: Cannot call function 'getPosition' on missing remote object 737
Error: Cannot call function 'getPosition' on missing remote object 737
    at throwRPCError (/usr/share/atom/resources/electron.asar/browser/rpc-server.js:145:17)
    at EventEmitter.<anonymous> (/usr/share/atom/resources/electron.asar/browser/rpc-server.js:367:7)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (/usr/share/atom/resources/electron.asar/browser/api/web-contents.js:294:13)
    at WebContents.emit (events.js:182:13)

    at metaToException (/usr/share/atom/resources/electron.asar/renderer/api/remote.js:271:17)
    at Object.exception (/usr/share/atom/resources/electron.asar/renderer/api/remote.js:219:30)
    at metaToValue (/usr/share/atom/resources/electron.asar/renderer/api/remote.js:223:28)
    at Object.remoteMemberFunction (/usr/share/atom/resources/electron.asar/renderer/api/remote.js:123:16)
    at AtomEnvironment.getWindowDimensions (/usr/share/atom/resources/app/static/<embedded>:1:705395)
    at AtomEnvironment.storeWindowDimensions (/usr/share/atom/resources/app/static/<embedded>:1:705810)
    at WindowEventHandler.handleWindowBlur (/usr/share/atom/resources/app/static/<embedded>:11:285354)
```

### Commands

```
  2x -6:47.6.0 editor:newline (input.hidden-input)
     -6:43.8.0 core:backspace (input.hidden-input)
     -6:42.3.0 core:paste (div.line.cursor-line)
  5x -6:38.3.0 core:undo (input.hidden-input)
     -6:31.4.0 core:redo (input.hidden-input)
 10x -6:30.4.0 core:undo (input.hidden-input)
     -4:08.6.0 core:copy (span.syntax--entity.syntax--other.syntax--attribute-name)
  2x -3:56.7.0 editor:newline (input.hidden-input)
     -3:51 core:paste (div.line.cursor-line)
     -3:24.7.0 editor:indent-selected-rows (input.hidden-input)
  9x -2:54.3.0 core:backspace (input.hidden-input)
     -2:05.6.0 core:move-left (input.hidden-input)
     -1:47.8.0 core:backspace (input.hidden-input)
     -1:12.4.0 core:cut (span.syntax--support.syntax--type.syntax--property-name.syntax--css)
     -1:08.9.0 tree-view:remove (span.name.icon.icon-file-text)
     -0:56.4.0 core:backspace (input.hidden-input)
```

### Non-Core Packages

```
atom-beautify 0.33.4 
autocomplete 0.47.0 
autocomplete-modules 2.3.0 
autocomplete-paths 2.12.2 
autosave-onchange 1.5.1 
busy-signal 2.0.1 
double-tag 1.7.0 
emmet 2.4.3 
goto-definition 1.3.4 
highlight-selected 0.16.0 
intentions 1.1.5 
language-babel 2.85.0 
linter 2.3.1 
linter-eslint 8.5.5 
linter-ui-default 1.8.0 
pigments 0.40.2 
platformio-ide-terminal 2.10.0 
prettier-atom 0.58.2 
```

",""
"13","Automatically add ATOM_DEV_RESOURCE_PATH to .bashrc","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

---

Keep in mind that Atom is highly customizable in a number of ways and we strongly prefer that you consider these options before filing this issue:

* https://flight-manual.atom.io/using-atom/sections/basic-customization/: tweak Atom's configuration, styles, and keybindings.
* https://flight-manual.atom.io/using-atom/sections/atom-packages/: install a community package.
* https://flight-manual.atom.io/hacking-atom/: use the Atom API in your init script, to create a package, or to enhance an existing package.

If you're convinced that none of these options are appropriate for the feature you want, please explain why that's the case by completely filling out the issue template below.

Also note that the Atom team has finite resources so it's unlikely that we'll work on feature requests. If we're interested in a particular feature however, we'll follow up and ask you to submit an RFC to talk about it in more detail.

-->

## Summary

<!-- One paragraph explanation of the feature. -->

Adding an option to the `script/bootstrap` command to automatically add the ATOM_DEV_RESOURCE_PATH to `.bashrc` file on Linux.  Avoid the need to export the path manually.
It is used by simply adding an (optional) argument to the `script/bootstrap`  command : either `--save-path` or `-p`.  If no argument is given, the script behaves just like before.

## Motivation

<!-- Why are we doing this? What use cases does it support? What is the expected outcome? -->

While trying to install Atom from sources I ran in a lot of errors, most of them because I simply didn't read the documentation, and some of them because I didn't read it in enough details.  This is 100% my bad, but it made me want to try to make the installation even more autonomous.  This first step is an easy one, just to see how you would react.

## Describe alternatives you've considered

<!-- A clear and concise description of the alternative solutions you've considered. Be sure to explain why Atom's existing customizability isn't suitable for this feature. -->

Well, reading the manual is obviously a good solution.  But that's too easy.  I could have only implemented the solution for me, but I wanted to share it with others.

## Additional context

<!-- Add any other context or screenshots about the feature request here. -->

The feature is already [implemented](https://github.com/geverartsdev/atom/commit/106eefe5105dc8650f6e7f44cb29f06fd7f0dc41) on my own [fork](https://github.com/geverartsdev/atom), ready to be merged (but I am posting this issue to avoid skipping steps).
",""
"14","Uncaught Error: The specified module could not be found./\?\~\AppData\Local\atom\app-1.40.1\res...","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: The specified module could not be found.
\\?\C:\Users\Cameron\AppData\Local\atom\app-1.40.1\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node

```
At ELECTRON_ASAR.js:166

Error: The specified module could not be found.
\\?\C:\Users\Cameron\AppData\Local\atom\app-1.40.1\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:1:714332)
    at get_KeyboardLayoutManager (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:2747069)
    at get_manager (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:2747171)
    at Object.getCurrentKeyboardLayout (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:2747297)
    at e.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:14:1087835)
    at KeymapManager.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:11:1246932)
    at KeymapManager.handleKeyboardEvent (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:11:1244917)
    at WindowEventHandler.handleDocumentKeyEvent (~/AppData/Local/atom/app-1.40.1/resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -1:12.9.0 tree-view:add-file (span.name.icon.icon-file-directory)
     -0:59.4.0 tree-view:show-current-file-in-file-manager (div.line)
```

### Non-Core Packages

```
atom-discord 2.0.2 
autocomplete-javascript 0.0.2 
autocomplete-python 1.14.1 
autocomplete-unity 0.1.3 
busy-signal 2.0.1 
emmet 2.4.3 
file-icons 2.1.35 
intentions 1.1.5 
linter 2.3.1 
linter-ui-default 1.8.0 
pigments 0.40.2 
script 3.18.1 
teletype 0.13.4 
```

",""
"15","Uncaught Error: tunneling socket could not be established, statusCode=503","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Unknown Windows version
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: tunneling socket could not be established, statusCode=503

```
At internal/streams/legacy.js:57

Error: tunneling socket could not be established, statusCode=503
    at ClientRequest.onConnect (/app.asar/node_modules/tunnel-agent/index.js:166:19)
    at Object.onceWrapper (events.js:273:13)
    at ClientRequest.emit (events.js:182:13)
    at Socket.socketOnData (_http_client.js:474:11)
    at Socket.emit (events.js:182:13)
    at addChunk (_stream_readable.js:283:12)
    at readableAddChunk (_stream_readable.js:264:11)
    at Socket.Readable.push (_stream_readable.js:219:10)
    at TCP.onStreamRead [as onread] (internal/stream_base_commons.js:94:17)
```

### Commands

```
     -0:35.3.0 command-palette:toggle (atom-pane.pane.active)
     -0:31 core:move-down (input.hidden-input)
     -0:30.3.0 core:confirm (input.hidden-input)
     -0:30.3.0 settings-view:open (atom-pane.pane.active)
```

### Non-Core Packages

```

```

",""
"16","Uncaught Error: Cannot call function 'getPosition' on missing remote object 5666Error: Cannot ca...","[Enter steps to reproduce:]

1. installed git-merge add-on
2. tried to merge a local branch into another

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.14.5
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Cannot call function 'getPosition' on missing remote object 5666
Error: Cannot call function 'getPosition' on missing remote object 5666
    at throwRPCError (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:145:17)
    at EventEmitter.<anonymous> (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:367:7)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (/Applications/Atom.app/Contents/Resources/electron.asar/browser/api/web-contents.js:294:13)
    at WebContents.emit (events.js:182:13)


```
At /Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:219

Error: Cannot call function 'getPosition' on missing remote object 5666
Error: Cannot call function 'getPosition' on missing remote object 5666
    at throwRPCError (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:145:17)
    at EventEmitter.<anonymous> (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:367:7)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (/Applications/Atom.app/Contents/Resources/electron.asar/browser/api/web-contents.js:294:13)
    at WebContents.emit (events.js:182:13)

    at metaToException (/Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:271:17)
    at Object.exception (/Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:219:30)
    at metaToValue (/Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:223:28)
    at Object.remoteMemberFunction (/Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:123:16)
    at AtomEnvironment.getWindowDimensions (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:705396)
    at AtomEnvironment.storeWindowDimensions (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:1:705811)
    at WindowEventHandler.handleWindowResize (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:285420)
    at l (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1197399)
```

### Commands

```
```

### Non-Core Packages

```
autocomplete-python 1.14.1 
busy-signal 2.0.1 
compare-files 0.8.1 
django-templates 0.5.0 
docblock-python 0.15.0 
file-icons 2.1.33 
git-merge 0.4.1 
git-time-machine 2.1.0 
highlight-selected 0.16.0 
intentions 1.1.5 
language-restructuredtext 1.1.2 
linter 2.3.0 
linter-flake8 2.4.0 
linter-python-pep8 0.2.0 
linter-ui-default 1.7.1 
material-colors 0.1.0 
minimap 4.29.9 
minimap-highlight-selected 4.6.1 
pandoc 0.2.2 
python-autopep8 0.1.3 
python-debugger 0.2.0 
python-indent 1.2.3 
python-tools 0.6.9 
script 3.18.1 
split-diff 1.6.0 
terminal-plus 0.14.5 
```

",""
"17","Uncaught Error: ENOENT: no such file or directory, lstat '/ MD 21046'","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.14.6
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: ENOENT: no such file or directory, lstat '/ MD 21046'

```
At fs.js:143

Error: ENOENT: no such file or directory, lstat '/ MD 21046'
    at Proxy.realpathSync (fs.js:1744:7)
    at Proxy.fs.realpathSync (ELECTRON_ASAR.js:335:40)
    at TreeView.moveEntry (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1009292)
    at TreeView.onDrop (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:1016221)
    at HTMLDivElement.<anonymous> (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:14:989852)
```

### Commands

```
  5x -6:42.3.0 core:backspace (input.hidden-input)
     -1:51.9.0 core:copy (input.hidden-input)
     -1:43.8.0 tree-view:move (span.name.icon.icon-file-text)
     -1:42.9.0 core:paste (input.hidden-input)
     -1:35.9.0 core:confirm (input.hidden-input)
     -1:26.6.0 core:move-up (input.hidden-input)
     -1:14.3.0 core:delete (input.hidden-input)
     -1:13 core:save (input.hidden-input)
     -1:07.9.0 tree-view:add-folder (div.tool-panel.tree-view)
     -0:59.9.0 core:confirm (input.hidden-input)
     -0:53.5.0 tree-view:remove (span.name.icon.icon-file-directory)
     -0:42.6.0 tree-view:add-file (div.header.list-item)
     -0:29.8.0 core:confirm (input.hidden-input)
     -0:12.3.0 core:save (div.tool-panel.tree-view)
```

### Non-Core Packages

```
git-plus 8.7.1 
```

",""
"18","Add log output feature to button push/fetch","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

---

Keep in mind that Atom is highly customizable in a number of ways and we strongly prefer that you consider these options before filing this issue:

* https://flight-manual.atom.io/using-atom/sections/basic-customization/: tweak Atom's configuration, styles, and keybindings.
* https://flight-manual.atom.io/using-atom/sections/atom-packages/: install a community package.
* https://flight-manual.atom.io/hacking-atom/: use the Atom API in your init script, to create a package, or to enhance an existing package.

If you're convinced that none of these options are appropriate for the feature you want, please explain why that's the case by completely filling out the issue template below.

Also note that the Atom team has finite resources so it's unlikely that we'll work on feature requests. If we're interested in a particular feature however, we'll follow up and ask you to submit an RFC to talk about it in more detail.

-->

## Summary

<!-- One paragraph explanation of the feature. -->
Add log output feature to button push/fetch

## Motivation
In the JavaScript ecosystem it is common to add git hooks to ensure code consistency, for example:
before pushing
- Validate / format code style rules (eslint / prettier)
- Run the unit test suite
- Generate code coverage report
- Build the project
- Run E2E Tests

after pulling
- Check if important files have changed like `package.json`
- Check if my work files have changed

All these tasks generate logs that need to be analyzed for success and failure, it will be very useful to have access to them through the atom.<!-- Why are we doing this? What use cases does it support? What is the expected outcome? -->

<!-- ## Describe alternatives you've considered -->

<!-- A clear and concise description of the alternative solutions you've considered. Be sure to explain why Atom's existing customizability isn't suitable for this feature. -->

## Additional context
It's a little nasty to push / commit code that was intercepted by a git hook and get an error log in a popup. Not very useful.

Thank you all, you are doing a great job
<!-- Add any other context or screenshots about the feature request here. -->
",""
"19","Uncaught Error: The specified module could not be found./\?\~\AppData\Local\atom\app-1.41.0\res...","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Microsoft Windows 7 Professional 
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: The specified module could not be found.
\\?\C:\Users\user\AppData\Local\atom\app-1.41.0\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node

```
At ELECTRON_ASAR.js:160

Error: The specified module could not be found.
\\?\C:\Users\user\AppData\Local\atom\app-1.41.0\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:160:31)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:722:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:169:18)
    at Module.load (internal/modules/cjs/loader.js:602:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:541:12)
    at Function.Module._load (internal/modules/cjs/loader.js:533:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:1:727373)
    at get_KeyboardLayoutManager (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746273)
    at get_manager (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746375)
    at Object.getCurrentKeyboardLayout (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746501)
    at e.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:1087039)
    at KeymapManager.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:1249633)
    at KeymapManager.handleKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:1247618)
    at WindowEventHandler.handleDocumentKeyEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:284598)
```

### Commands

```
```

### Non-Core Packages

```

```

",""
"20","Uncaught Error: dlopen(/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom....","[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Mac OS X 10.13.6
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: dlopen(/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/keyboard-layout/build/Release/keyboard-layout-manager.node, 1): image not found

```
At ELECTRON_ASAR.js:160

Error: dlopen(/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/keyboard-layout/build/Release/keyboard-layout-manager.node, 1): image not found
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:160:31)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:722:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:169:18)
    at Module.load (internal/modules/cjs/loader.js:602:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:541:12)
    at Function.Module._load (internal/modules/cjs/loader.js:533:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:1:688212)
    at get_KeyboardLayoutManager (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:14:2743819)
    at get_manager (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:14:2743921)
    at Object.getCurrentKeyboardLayout (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:14:2744047)
    at e.keystrokeForKeyboardEvent (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:14:1087018)
    at KeymapManager.keystrokeForKeyboardEvent (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:11:1249633)
    at KeymapManager.handleKeyboardEvent (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:11:1247618)
    at WindowEventHandler.handleDocumentKeyEvent (/private/var/folders/q3/s4jcckxs26j5csf74xvqm2nh0000gn/T/wzQL.uQJ8An/Atom.app/Contents/Resources/app/static/<embedded>:11:284598)
```

### Commands

```
```

### Non-Core Packages

```

```

",""
"21","Bug when using multiple keyboard layouts on Windows 10","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

<!-- Description of the issue -->

### Steps to Reproduce

1. Add a secondary keyboard layout (or unset the default input method) in Windows Settings
2. Open Atom.exe
3. Start typing in Atom Core (not using an on-screen keyboard or mouse)

**Expected behavior:**

Text to be edited/inputed without error.

**Actual behavior:**

Atom generates an exception when using keyboard within Atom Core.

**Reproduces how often:**

100% (Any stroke of the keyboard within any interface of Atom will throw an Electron.js Exception)

### Versions

Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0

OS Name: Microsoft Windows 10 Home
Version: 10.0.18362 Build 18362


### Additional Information

I have attempted to see if this was a problem with only non-utf languages, but errors are still being thrown when having other keyboard inputs.

Full error:
[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: The specified module could not be found.
\\?\C:\Users\jerem\AppData\Local\atom\app-1.41.0\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node

```
At ELECTRON_ASAR.js:160

Error: The specified module could not be found.
\\?\C:\Users\jerem\AppData\Local\atom\app-1.41.0\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:160:31)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:722:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:169:18)
    at Module.load (internal/modules/cjs/loader.js:602:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:541:12)
    at Function.Module._load (internal/modules/cjs/loader.js:533:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:1:727373)
    at get_KeyboardLayoutManager (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746273)
    at get_manager (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746375)
    at Object.getCurrentKeyboardLayout (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:2746501)
    at e.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:14:1087039)
    at KeymapManager.keystrokeForKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:1249633)
    at KeymapManager.handleKeyboardEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:1247618)
    at WindowEventHandler.handleDocumentKeyEvent (~/AppData/Local/atom/app-1.41.0/resources/app/static/<embedded>:11:284598)
```

### Commands

```
```

### Non-Core Packages

```
emmet 2.4.3 
```


",""
"22","Uncaught Error: Cannot call function 'getPosition' on missing remote object 2475","[Enter steps to reproduce:]

1. Unfortunately unsure - came back to my laptop and the error popup was in place (I assume that points to a memory leak, but that's speculative on my part)

**Atom**: 1.41.0 x64
**Electron**: 4.2.7
**OS**: Mac OS X 10.15.1
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: Cannot call function 'getPosition' on missing remote object 2475

```
At /Applications/Atom.app/Contents/Resources/electron.asar/renderer/api/remote.js:222

Error: Cannot call function 'getPosition' on missing remote object 2475
    at throwRPCError (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:148:17)
    at /Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:406:5
    at EventEmitter.ipcMain.on.args (/Applications/Atom.app/Contents/Resources/electron.asar/browser/rpc-server.js:273:21)
    at EventEmitter.emit (events.js:182:13)
    at WebContents.<anonymous> (/Applications/Atom.app/Contents/Resources/electron.asar/browser/api/web-contents.js:368:21)
    at WebContents.emit (events.js:182:13)

```

### Commands

```
```

### Non-Core Packages

```
busy-signal 2.0.1 
intentions 1.1.5 
language-slim 1.0.1 
linter 2.3.1 
linter-rubocop 2.5.3 
linter-ui-default 1.8.0 
minimap 4.29.9 
pigments 0.40.2 
shared-settings 0.0.6 
svn 0.0.14 
sync-settings 0.8.6 
```

",""
